Municipio;Localidad;Código postal;Dirección;Margen;Longitud;Latitud;Toma de datos;Precio gasolina 95 E5;Precio gasolina 95 E10;Precio gasolina 95 E5 Premium;Precio gasolina 98 E5;Precio gasolina 98 E10;Precio gasóleo A;Precio gasóleo Premium;Precio gasóleo B;Precio gasóleo C;Precio bioetanol;% bioalcohol;Precio biodiésel;% éster metílico;Precio gases licuados del petróleo;Precio gas natural comprimido;Precio gas natural licuado;Precio hidrógeno;Precio gasolina 95 E25;Precio gasolina 95 E85;Precio AdBlue;Precio diesel renovable;Precio gasolina renovable	;Precio metanol	;Precio  amoniaco	;Precio BGNC	;Precio BGNL;Rótulo;Tipo venta;Rem.;Horario;Tipo servicio;Ultimo dato;Tipo_Vendedor;Provincia;Comunidad_Autonoma;Total población;Población hombres;Población mujeres;Competencia_1km;Competencia_2km;Competencia_5km;Competencia_10km;Competencia_25km;Competencia_50km;Competencia_100km;Distancia_Exolum_km
CULLEREDO;FONTECULLER;15174;AVENIDA DE FONTECULLER, SN;D;-8.381111;43.324139;03/12/2025 00:00;1.509;;;1.659;;1.469;1.519;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;"L-J: 07:00-20:00; S: 07:00-20:00";"L-J: 07:00-20:00 (A); S: 07:00-20:00 (A)";2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;2;7;41;66;120;215;478;218.62546852372856
CULLEREDO;CULLEREDO;15189;CARRETERA N 550 KM. 9,400;D;-8.369889;43.294056;01/12/2025 10:34;1.369;;;1.519;;1.319;;;;;;;;;;;;;;0.669;;;;;;;CARBUGAL ALVEDRO;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);2025-12-01;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;2;6;19;66;111;219;500;218.1923038336211
CULLEREDO;LEDOÑO;15189;POLIGONO CENTRO LOGÍSTICO DE TRANSPORTES DE CULLEREDO, 138;N;-8.407444;43.271056;02/12/2025 06:00;1.597;;;1.699;;1.529;1.599;1.239;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A);2025-12-02;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;1;1;7;61;117;230;508;221.58553355523276
CULLEREDO;LEDOÑO;15189;CARRETERA AC523 KM. 1,2;I;-8.413083;43.263694;02/12/2025 07:00;1.569;;;1.679;;1.499;1.569;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;"L-V: 07:00-23:00; S-D: 10:00-23:00";"L-V: 07:00-23:00 (P); S-D: 10:00-23:00 (P)";2025-12-02;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;1;1;4;53;117;230;512;222.16603844012022
CURTIS;CURTIS;15310;CARRERA NACIONAL 634 PK 666+580, 8;D;-8.036278;43.134167;03/12/2025 10:42;1.399;;;;;1.329;1.389;1.055;;;;;;;;;;;;0.639;;;;;;;VALCARCE - E.S. TISCO;P;dm;"L-V: 07:00-23:00; S-D: 08:00-22:00";Sin datos;2025-12-03;Descuento;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;0;4;33;251;579;195.2102643106504
CURTIS;CURTIS;15310;CARRETERA N-634 KM. 659;D;-7.967889;43.18125;01/12/2025 09:37;1.539;;;;;1.539;1.599;1.299;;;;;;;;;;;;1.0;;;;;;;DISA_SHELL;P;dm;"L-V: 07:00-22:00; S: 08:00-15:00; D: 15:00-22:00";Sin datos;2025-12-01;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;3;5;29;235;549;188.56289254289263
DODRO;DODRIÑO;15981;AUTOVIA BARBANZA KM. 7,7;D;-8.7295;42.707639;02/12/2025 09:10;1.469;;;1.599;;1.428;1.499;;;;;;;;;;;;;0.899;;;;;;;STAROIL BARBANZA;P;dm;L-D: 24H;L-D: 24H (A);2025-12-02;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;3;13;89;217;574;254.75545923145978
DODRO;DODRIÑO;15981;CARRETERA AC-305 KM. 2,1;D;-8.695889;42.714833;21/11/2025 07:00;1.515;;;1.61;;1.495;1.545;1.199;;;;;;;;;;;;;;;;;;;GALP;P;dm;L-D: 07:00-23:00;Sin datos;2025-11-21;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;5;13;94;221;611;252.05006695694274
DUMBRÍA;CAMPO DE BERDEOGAS;15151;LUGAR BERDEOGAS, S/N;I;-9.112972;43.032611;02/12/2025 23:00;1.599;;;;;1.509;1.609;1.159;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-02;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;0;3;18;91;439;282.84812732737606
FENE;FENE;15500;POLIGONO VILAR DO COLO. AVDA ASTANO PARC B-3, S/N;D;-8.170111;43.449944;03/12/2025 12:15;1.449;;1.499;1.604;;1.439;1.489;;;;;;;;;;;;;;;;;;;;GALP;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;1;2;9;29;115;180;427;200.23608975540094
FENE;FENE;15500;POLIGONO ESTRADA VILAR COLO, S/N;D;-8.170167;43.450389;01/12/2025 13:50;;;;;;;;;;;;;;;;1.099;;;;;;;;;;;HAM VILAR DO COLO;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Descuento;Coruña, A;Galicia;1120134.0;537004.0;583130.0;1;2;9;29;114;180;427;200.23708238362113
FENE;FENE;15500;CR N-651, 30  I;I;-8.161639;43.472361;03/12/2025 13:00;1.519;;1.569;1.639;;1.499;1.599;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (P);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;1;14;31;96;175;419;199.3916190295039
FERROL;FERROL;15405;RUA CAMIÑO PAU DA BANDEIRA, S/N;D;-8.218806;43.511028;01/12/2025 04:15;1.329;;;;;1.309;;;;;;;;;;;;;;;;;;;;;PLENERGY;P;dm;L-D: 24H;L-D: 24H (D);2025-12-01;Descuento;Coruña, A;Galicia;1120134.0;537004.0;583130.0;3;4;19;26;89;168;408;203.7915639573573
FERROL;FERROL;15405;CARRETERA CATABOIS KM. 3,900;D;-8.220528;43.519333;03/12/2025 14:30;1.514;;;1.654;;1.494;1.544;;;;;;;;;;;;;;;;;;;;GALP;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;2;4;19;25;76;164;407;203.8980656585304
FERROL;FERROL;15405;RUA BUQUE ESCUELA GIRALDA, S/N;N;-8.205056;43.504111;03/12/2025 10:38;1.409;;;;;1.389;1.429;;;;;;;;;;;;;;;;;;;;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Supermercado;Coruña, A;Galicia;1120134.0;537004.0;583130.0;1;11;21;26;90;170;409;202.71359295954466
FERROL;FERROL;15404;CARRETERA CASTILLA, 318 KM. 1;D;-8.209278;43.493778;02/12/2025 18:06;1.529;;;1.689;;1.529;1.639;;;;;;;;;;;;;;;;;;;;ENI;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-02;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;4;9;21;26;101;172;410;203.10419110106108
FERROL;FERROL;15407;POLIGONO LA GANDARA, S/N;N;-8.207194;43.490667;01/12/2025 11:34;1.329;;;1.499;;1.309;1.329;;;;;;;;;;;;;;;;;;;;ALCAMPO FERROL;P;dm;L-D: 00:00-23:59;"L-S: 00:00-07:00 (D), 07:00-23:00 (A), 23:00-23:59 (D); D: 00:00-09:00 (D), 09:00-22:00 (A), 22:00-23:59 (D)";2025-12-01;Supermercado;Coruña, A;Galicia;1120134.0;537004.0;583130.0;6;9;21;27;103;172;411;202.9527059525894
FERROL;CABANA (A);15590;CARRETERA CABANA KM. 1,33;I;-8.24925;43.494861;30/11/2025 08:43;1.529;;;1.649;;1.509;1.609;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 24H;L-D: 24H (A);2025-11-30;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;13;25;108;171;408;206.31953625233004
FERROL;CATABOIS;15405;CARRETERA CATABOIS KM. 646;D;-8.2195;43.512167;03/12/2025 00:00;1.539;;;1.649;;1.519;;;;;;;;;;;;;;;1.609;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;2;4;19;26;88;168;408;203.84281852884376
FERROL;CATABOIS;15405;CARRETERA C-646 KM. 2;D;-8.221861;43.502861;03/12/2025 14:00;1.539;;1.589;1.649;;1.519;1.609;;;;;;;0.949;;;;;;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;1;7;18;26;97;172;407;204.07355879386614
FISTERRA;FISTERRA;15155;CARRETERA C-552 CORUÑA-FINISTERRE KM. 107;D;-9.265167;42.917722;03/12/2025 00:00;1.519;;;1.629;;1.455;;;;;;;;;;;;;;;1.545;;;;;;CAMPSA;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;0;3;10;52;412;297.9412929727452
FRADES;PONTE CARREIRA;15686;CARRETERA N-634 KM. 688;D;-8.237417;43.028083;03/12/2025 00:00;1.479;;;;;1.459;;1.22;;;;;;;;;;;;;1.549;;;;;;REPSOL;P;OM;"L-V: 07:00-22:00; S-D: 08:00-22:00";"L-V: 07:00-22:00 (P); S-D: 08:00-22:00 (P)";2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;0;0;33;246;642;214.11839285817143
IRIXOA;PAZO DE IRIXOA (O);15313;MUNICIPIO O CRUCE, 5;D;-8.058444;43.284917;02/12/2025 09:16;1.459;;;;;1.429;;1.139;;;;;;;;;;;;;;;;;;;E.S. IRIXOA - IRIGAS GROUP;P;dm;"L-V: 08:00-22:00; S-D: 09:00-21:00";"L-V: 08:00-22:00 (P); S-D: 09:00-21:00 (P)";2025-12-02;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;0;3;62;208;494;193.45526022672203
LARACHA (A);PAYOSACO;15145;CARRETERA CARRETERA CORUÑA-FINISTERRE KM. 17,400;D;-8.557889;43.253417;03/12/2025 00:00;1.489;;;1.599;;1.459;1.509;1.204;;;;;;;;;;;;;;;;;;;PETRONOR;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;1;5;12;102;227;489;233.9246695259042
LARACHA (A);CORGO;15145;LUGAR CORGO ARRIBA, 10;I;-8.467889;43.230611;02/12/2025 14:00;1.35;;;1.55;;1.3;;1.0;;;;;;;;;;;;;;;;;;;LOW COST ATENDIDO O CORGO;P;dm;L-S: 07:00-22:00;L-S: 07:00-22:00 (A);2025-12-02;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;1;15;116;234;507;227.15643772262106
LARACHA (A);LARACHA;15145;CARRETERA LARACHA A LA SILVA KM. 3,317;I;-8.579889;43.225528;01/12/2025 09:45;1.508;;;1.678;;1.449;;1.219;;;;;;;;;;;;0.7;;;;;;;E.S VIDUEIROS;P;dm;"L-V: 07:00-23:00; S-D: 08:00-23:00";"L-V: 07:00-23:00 (A); S-D: 08:00-23:00 (A)";2025-12-01;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;3;18;100;232;492;236.1927791540182
LARACHA (A);LARACHA;15145;CARRETERA C-552 LG.CABOVILAÑO KM. 22;I;-8.614528;43.250472;03/12/2025 14:00;1.579;;;;;1.499;1.579;1.195;;;;;;;;;;;;;;;;;;;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;3;15;93;224;475;238.5058647225663
LARACHA (A);TORAS;15145;AVENIDA FINISTERRE, 4;D;-8.577333;43.246889;03/12/2025 12:26;1.509;;;1.639;;1.459;1.539;;;;;;;;;;;;;;;;;;;;VALCARCE;P;dm;"L-V: 06:30-22:30; S: 08:00-23:00; D: 08:00-22:30";Sin datos;2025-12-03;Descuento;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;1;3;14;100;228;489;235.59516799269792
LAXE;LAXE;15117;CARRETERA AC-431 KM. 5,1;I;-8.997389;43.2135;03/12/2025 00:00;1.479;;;1.589;;1.499;1.549;;;;;;;;;;;;;;;;;;;;PETRONOR;P;OM;"L-V: 07:00-22:00; S-D: 08:00-22:00";"L-V: 07:00-22:00 (P); S-D: 08:00-22:00 (P)";2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;0;2;19;99;394;269.78317305837976
MALPICA DE BERGANTIÑOS;MALPICA;15113;CARRETERA AC-414 KM. 2;I;-8.8015;43.287528;01/12/2025 01:15;1.547;;;1.687;;1.469;;1.139;;;;;;;;;;;;;;;;;;;CERQUEDA SL;P;dm;"L-V: 06:15-23:00; S: 07:00-00:00; D: 07:00-23:00";"L-V: 06:15-23:00 (A); S: 07:00-00:00 (A); D: 07:00-23:00 (A)";2025-12-01;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;1;2;30;167;416;252.88122839755766
MAZARICOS;PICARAÑA;15256;CARRETERA PICARAÑA KM. 38;N;-8.998194;42.937083;03/12/2025 00:01;;;;;;1.439;;;;;;;;;;;;;;;;;;;;;CLUN;P;dm;L-S: 09:00-20:30;L-S: 09:00-20:30 (P);2025-12-03;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;1;2;30;159;495;276.39815470352926
MAZARICOS;PINO VAL (MAZARICOS);15258;CARRETERA LC-403 KM. 93,6;D;-8.955222;42.910528;03/12/2025 00:00;1.499;;;;;1.469;1.565;1.184;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 07:00-22:00;Sin datos;2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;1;3;29;175;511;273.83643287035335
MAZARICOS;SAN CIPRIANO;15837;PARQUE ANTES, 43;I;-8.911611;42.995944;03/12/2025 00:00;1.479;;;;;1.459;;1.2;;;;;;;;;;;;;1.549;;;;;;REPSOL;P;OM;L-D: 07:00-22:00;Sin datos;2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;1;5;30;167;500;267.9042362344204
MELIDE;MELIDE;15800;AVENIDA LUGO, 94,96;I;-8.006167;42.912222;03/12/2025 00:00;1.539;;;1.699;;1.519;1.619;1.21;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L: 07:00-23:00;L: 07:00-23:00 (P);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;1;1;1;18;184;682;198.6067969598916
MELIDE;ALTO;15807;CARRETERA AC-840 KM. 52,350;D;-8.018694;42.898917;01/12/2025 11:35;1.499;;;;;1.488;;;;;;;;;;;;;;0.89;;;;;;;YETHI;P;dm;L-D: 24H;Sin datos;2025-12-01;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;1;1;1;17;184;691;199.3475548428227
MIÑO;MIÑO;15630;AUTOPISTA AP-9 KM. 15,5;I;-8.187972;43.373222;03/12/2025 00:00;1.519;;;1.629;;1.489;1.549;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;4;13;121;189;462;202.4579471938584
MIÑO;MIÑO;15630;CARRETERA N-651 KM. 9,5;I;-8.203694;43.341389;03/12/2025 13:00;1.479;;;1.609;;1.459;;;;;;;;;;;;;;;1.549;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;3;21;124;195;466;204.14820557177714
MOECHE;SAN RAMON;15563;AC-862 km 24;I;-8.021861;43.565417;01/12/2025 08:41;1.489;;;;;1.439;;1.149;;;;;;;;;;;;;;;;;;;FUEL Y FURIOSO;P;dm;"L-V: 08:00-21:30; S: 09:00-21:30";"L-V: 08:00-21:30 (P); S: 09:00-21:30 (P)";2025-12-01;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;0;6;46;160;387;187.78858707185293
MUROS;MUROS;15250;CALLE PORTOCARRAL, 1;D;-9.055806;42.787361;03/12/2025 08:42;1.549;;;1.679;;1.499;1.599;;;;;;;;;;;;;;;;;;;;SHELL;P;dm;L: 07:00-23:00;Sin datos;2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;2;3;4;29;154;484;281.8636159454419
MUROS;MUROS;15250;POLIGONO DE MUROS - VENTIN, S/N;D;-9.072028;42.785278;01/12/2025 11:44;1.549;;;1.699;;1.499;;;;;;;;;;;;;;0.8;1.599;;;;;;REPSOL;P;dm;L: 07:00-23:00;Sin datos;2025-12-01;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;1;3;4;27;152;481;283.1686394775336
MUROS;MUROS;15250;CARRETERA C-550 KM. 34;D;-9.049167;42.771667;30/11/2025 00:00;1.559;;1.639;;;1.499;1.599;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;"L-V: 07:00-23:00; S-D: 08:00-23:00";"L-V: 07:00-23:00 (P); S-D: 08:00-23:00 (P)";2025-11-30;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;1;2;4;28;160;485;281.2085409565814
MUXÍA;MUXIA;15124;MUELLE MARINA MUXIA, SN;D;-9.214806;43.103083;02/12/2025 17:46;1.559;;;;;1.519;;;;;;;;;;;;;;;;;;;;;SHELL;P;dm;L-D: 08:00-22:00;L-D: 08:00-22:00 (A);2025-12-02;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;0;1;10;54;375;289.3060187338779
NARÓN;GANDARA;15570;AVENIDA DO MAR, 94;D;-8.200111;43.488583;01/12/2025 20:50;1.349;;;;;1.319;;;;;;;;;;;;;;;;;;;;;SBC ;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;6;8;21;27;103;172;411;202.39334117920623
NARÓN;GANDARA;15570;RUA NICASIO PEREZ LOPEZ, 57;D;-8.206333;43.489139;30/11/2025 10:08;1.349;;;1.499;;1.319;1.339;;;;;;;0.799;;;;;;0.699;;;;;;;PETROCASH NARON (POL. GÁNDARA);P;dm;L: 07:00-23:00;L: 07:00-23:00 (P);2025-11-30;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;6;9;19;27;105;173;412;202.89162124506126
NARÓN;CAMPO DAS RATAS;15540;LUGAR CAMPO DAS RATAS, S/N;D;-8.21575;43.534194;03/12/2025 10:27;1.529;;;1.639;;1.509;1.599;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;4;13;24;58;157;399;203.4656976308466
NARÓN;CADAVAL;15570;AVENIDA MAR, 105;D;-8.196972;43.490167;03/12/2025 12:51;1.329;;;;;1.309;;;;;;;;;;;;;;;;;;;;;PETROPRIX;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Descuento;Coruña, A;Galicia;1120134.0;537004.0;583130.0;6;8;22;28;100;173;412;202.13176112198573
NARÓN;GANDARA DE ABAJO;15570;AVENIDA DEL MAR, 96;I;-8.199778;43.489111;03/12/2025 09:36;1.555;;;1.705;;1.495;1.599;;;;;;;0.951;;;;;;0.899;;;;;;;CEPSA;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;6;8;22;27;103;172;411;202.36360818227132
NARÓN;NARON;15320;AVD. DOS FERREIROS 1-3 POL. IND. RIO DO POZO 15578 NARON;D;-8.196944;43.533639;03/12/2025 09:00;;;;;;1.499;;;;;;;;;;;;;;;;;;;;;TRANSPORTES ALMACENES TRANSITARIOS,S.A.;P;dm;L-V: 09:00-13:00 y 15:30-19:30;Sin datos;2025-12-03;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;2;4;17;27;49;163;400;201.95168409936727
NARÓN;NARON;15320;AVENIDA AVD. DE CEDEIRA - CTRA AC-113 KM 1,539, 113;D;-8.187889;43.518639;03/12/2025 14:10;1.529;;1.579;1.679;;1.509;1.559;;;;;;;;;;;;;0.649;;;;;;;GALP;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;3;20;29;60;165;403;201.2702606362777
NARÓN;NARON;15320;RUA LUIS SEOANE, 147;D;-8.196611;43.488944;30/11/2025 10:08;1.349;;;1.499;;1.319;1.339;;;;;;;;;;;;;0.699;;;;;;;PETROCASH;P;dm;"L-V: 06:00-22:00; S-D: 07:00-23:00";"L-V: 06:00-22:00 (P); S-D: 07:00-23:00 (P)";2025-11-30;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;5;8;22;28;101;173;412;202.1093454108678
NARÓN;NARON;15320;CARRETERA CASTILLA KM. 624;D;-8.197694;43.498139;03/12/2025 10:44;1.359;;;;;1.329;1.339;;;;;;;;;;;;;;;;;;;;BALLENOIL;P;OM;L-D: 24H;L-D: 24H (D);2025-12-03;Descuento;Coruña, A;Galicia;1120134.0;537004.0;583130.0;2;8;21;27;96;171;408;202.14868885765242
NARÓN;XUBIA;15570;CARRETERA CASTILLA KM. 6,30;I;-8.158361;43.51625;01/12/2025 06:53;1.529;;;1.659;;1.509;;;;;;;;;;;;;;;1.599;;;;;;E.S. SANTA RITA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);2025-12-01;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;18;29;53;168;408;198.8996139190651
NARÓN;O'VAL-NARÓN;15578;AVENIDA GONZALO NAVARRO, 129;D;-8.19625;43.532;03/12/2025 08:25;1.509;;;;;1.489;1.539;;;;;;;;;;;;;0.639;;;;;;;VALCARCE;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Descuento;Coruña, A;Galicia;1120134.0;537004.0;583130.0;2;4;19;27;51;164;401;201.90036468338565
NARÓN;O'VAL-NARÓN;15578;RUA BERNARDO ROMERO, 3;D;-8.195222;43.531806;03/12/2025 14:30;1.469;;;1.649;;1.449;1.539;;;;;;;0.799;;;;;;0.61;;;;;;;ORTEGAL OIL;P;dm;L-D: 24H;L-D: 00:00-07:00 (D), 07:00-23:00 (P), 23:00-23:59 (D);2025-12-03;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;2;4;19;27;50;165;401;201.81807607682552
NARÓN;O'VAL-NARÓN;15578;CARRETERA AC-116 A VALDOVIÑO, KM 5.7 KM. ;N;-8.208778;43.556917;01/12/2025 10:17;1.519;;;1.615;;1.499;1.535;;;;;;;;;;;;;;;;;;;;ESTACION DE SERVICIO O VAL;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (P);2025-12-01;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;6;23;44;157;390;202.85750428425493
NEDA;NEDA;15510;CARRETERA AC-115 KM. 1,800;D;-8.161806;43.490028;03/12/2025 00:00;1.509;;;1.639;;1.499;;1.214;;;;;;;;;;;;;1.589;;;;;;REPSOL;P;OM;"L-V: 07:00-23:00; S-D: 08:00-23:00";"L-V: 07:00-23:00 (P); S-D: 08:00-23:00 (P)";2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;1;15;30;78;170;414;199.29902729634352
NEDA;MOURELA ALTA;15577;LUGAR LA MOURELA, 2;I;-8.122528;43.508861;01/12/2025 23:02;1.529;;;1.679;;1.509;;;;;;;;;;;;;;0.9;1.589;;;;;;PETRONOR;P;dm;L-D: 06:00-23:00;Sin datos;2025-12-01;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;4;28;50;169;411;196.04199833003142
NEGREIRA;NEGREIRA;15830;AVENIDA SANTIAGO, 70;N;-8.730667;42.91;02/12/2025 23:00;1.599;;;1.749;;1.549;1.629;1.189;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-02;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;2;8;71;213;609;256.3351099899701
NOIA;NOIA;15200;RUA SAN BERNARDO, 53;D;-8.880333;42.787556;03/12/2025 14:00;1.517;;;1.679;;1.524;1.584;;;;;;;;;;;;;;;;;;;;MOEVE;P;OM;L-D: 07:00-23:00;L-D: 07:00-22:00 (P), 22:00-23:00 (A);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;1;2;5;56;202;551;267.58253792658536
NOIA;ABRUÑEIRAS;15210;CARRETERA BARQUIÑA S/N KM. 2,5;N;-8.888111;42.798167;03/12/2025 08:10;1.449;;;;;1.334;1.344;;;;;;;;;;;;;;;;;;;;EROSKI;P;dm;L-S: 08:00-22:00;L-S: 08:00-22:00 (A);2025-12-03;Supermercado;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;1;4;5;51;204;548;268.305548950429
NOIA;ALBARISA;15210;CARRETERA COMARCAL-543 KM. 30,8;I;-8.856056;42.800056;02/12/2025 06:30;1.479;;;1.779;;1.364;1.369;;;;;;;;;;;;;1.0;;;;;;;BARCIA;P;dm;"L-V: 06:30-22:30; S-D: 07:00-22:30";Sin datos;2025-12-02;Independiente;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;0;2;5;59;207;558;265.71520433974763
OLEIROS;OLEIROS;15173;RUA ZEUS, S/N;N;-8.363528;43.326556;03/12/2025 10:53;1.519;;;1.679;;1.479;1.559;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;2;6;30;65;121;213;478;217.18019000028744
OLEIROS;OLEIROS;15173;CARRETERA CORUÑA KM. 52;I;-8.338861;43.323667;03/12/2025 01:30;1.509;;1.589;;;1.489;1.569;;;;;;;;;;;;;0.899;;;;;;;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;0;5;26;65;123;212;481;215.24482235402112
OLEIROS;OLEIROS;15173;AVDA. FRANCISCA HERRERA, 57;D;-8.327556;43.330167;03/12/2025 09:35;1.519;1.595;;1.659;;1.489;1.584;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;"L-V: 07:00-23:00; S-D: 08:00-23:00";"L-V: 07:00-23:00 (P); S-D: 08:00-23:00 (P)";2025-12-03;Petrolera;Coruña, A;Galicia;1120134.0;537004.0;583130.0;1;4;20;62;128;210;480;214.24300614166776
